FRAME, TEMP, CHAN1, CHAN2, CHAN3, CHAN4, CHAN5, CHAN6, CHAN7, CHAN8, CHAN9, CHAN10, CHAN11, CHAN12, CHAN13, CHAN14, CHAN15, CHAN16, CHAN17, CHAN18, CHAN19, CHAN20, CHAN21, CHAN22, CHAN23, CHAN24, CHAN25, CHAN26, CHAN27, CHAN28, CHAN29, CHAN30, CHAN31, CHAN32
365.000000,35.127251,0.967546,-0.335455,-0.536403,-0.714632,-0.862442,-0.849904,-0.749613,-0.631419,-0.472928,-0.060152,-0.097617,-0.114493,-0.075851,0.025826,0.073278,0.111848,0.130157,0.129683,1.360592,1.360229,1.360851,1.360260,1.361061,1.359444,1.360348,1.361309,1.360373,1.360493,1.360822,1.360811,1.360280,1.360686
366.000000,35.126945,0.968709,-0.336390,-0.537438,-0.715382,-0.863459,-0.850714,-0.749977,-0.631734,-0.472174,-0.059659,-0.096712,-0.113607,-0.075193,0.026486,0.074059,0.112772,0.130977,0.130342,1.362029,1.361675,1.362303,1.361742,1.362510,1.360951,1.361703,1.362752,1.361758,1.361939,1.362129,1.362388,1.361691,1.362241
367.000000,35.126045,0.968486,-0.336542,-0.537667,-0.715683,-0.864131,-0.851267,-0.750521,-0.632292,-0.470874,-0.060062,-0.097686,-0.114566,-0.075798,0.025775,0.073438,0.112188,0.130483,0.129594,1.362052,1.361690,1.362435,1.361817,1.362630,1.361131,1.361778,1.362761,1.361787,1.362023,1.362182,1.362546,1.361648,1.362283
368.000000,35.126080,0.969042,-0.336405,-0.537534,-0.715885,-0.864540,-0.851782,-0.751061,-0.632686,-0.470456,-0.060862,-0.098183,-0.115087,-0.076197,0.025503,0.073439,0.112411,0.130719,0.129874,1.363724,1.363376,1.364126,1.363563,1.364299,1.362796,1.363515,1.364445,1.363453,1.363675,1.363964,1.364122,1.363435,1.363936
369.000000,35.123924,0.969240,-0.337061,-0.538640,-0.716972,-0.865978,-0.853212,-0.752790,-0.634360,-0.475252,-0.062143,-0.099817,-0.116578,-0.077763,0.024555,0.072191,0.111322,0.129962,0.128867,1.364825,1.364504,1.365288,1.364798,1.365414,1.363760,1.364573,1.365630,1.364564,1.364663,1.364934,1.365157,1.364567,1.364953
370.000000,35.122284,0.971016,-0.337641,-0.539562,-0.718176,-0.867193,-0.854262,-0.753687,-0.635107,-0.479264,-0.061670,-0.099865,-0.116618,-0.077700,0.024780,0.072251,0.111105,0.129845,0.128746,1.366373,1.366079,1.366827,1.366423,1.367017,1.365296,1.366088,1.367147,1.366129,1.366149,1.366365,1.366737,1.365994,1.366486
371.000000,35.123032,0.971650,-0.336190,-0.537476,-0.716313,-0.864771,-0.851950,-0.751272,-0.632427,-0.474272,-0.059041,-0.097555,-0.114274,-0.075561,0.026465,0.074348,0.113045,0.131508,0.130796,1.365858,1.365595,1.366125,1.365855,1.366373,1.364663,1.365460,1.366459,1.365499,1.365462,1.365872,1.366137,1.365392,1.365884
372.000000,35.120514,0.969187,-0.333701,-0.533973,-0.712858,-0.860749,-0.848222,-0.747722,-0.629094,-0.467365,-0.057895,-0.096439,-0.113067,-0.074446,0.026992,0.075077,0.113847,0.132243,0.131608,1.361174,1.360845,1.361468,1.361020,1.361645,1.359869,1.360823,1.361707,1.360815,1.360720,1.361235,1.361479,1.360724,1.361277
373.000000,35.120419,0.966685,-0.333047,-0.533204,-0.711454,-0.859838,-0.847277,-0.747234,-0.628733,-0.470517,-0.059348,-0.097762,-0.114221,-0.075683,0.025814,0.073827,0.112952,0.131303,0.130426,1.359934,1.359631,1.360261,1.359660,1.360447,1.358754,1.359680,1.360582,1.359679,1.359518,1.359973,1.360279,1.359680,1.360166
374.000000,35.120346,0.967680,-0.334549,-0.535340,-0.713557,-0.862673,-0.849998,-0.750200,-0.631652,-0.473678,-0.060700,-0.099640,-0.115863,-0.077237,0.024692,0.072414,0.111447,0.130038,0.129160,1.363600,1.363450,1.364055,1.363331,1.364157,1.362464,1.363436,1.364308,1.363456,1.363207,1.363780,1.363950,1.363520,1.363791
375.000000,35.117905,0.971128,-0.336719,-0.537886,-0.716769,-0.865898,-0.853156,-0.752734,-0.633828,-0.476190,-0.060333,-0.098653,-0.115084,-0.076529,0.025421,0.073274,0.112220,0.130804,0.130030,1.367385,1.367228,1.367986,1.367210,1.368003,1.366281,1.367332,1.368044,1.367312,1.366982,1.367667,1.367697,1.367400,1.367671
376.000000,35.117012,0.971607,-0.337066,-0.538010,-0.716887,-0.865394,-0.852614,-0.751839,-0.633012,-0.477782,-0.059764,-0.097048,-0.113794,-0.075392,0.026397,0.074227,0.113163,0.131705,0.130909,1.366710,1.366442,1.367335,1.366617,1.367345,1.365741,1.366667,1.367351,1.366633,1.366232,1.367023,1.366970,1.366803,1.366992
377.000000,35.115952,0.969700,-0.336051,-0.536638,-0.715164,-0.863234,-0.850522,-0.749827,-0.631256,-0.476039,-0.059438,-0.096491,-0.113212,-0.074928,0.026704,0.074249,0.113327,0.131772,0.131103,1.364054,1.363645,1.364598,1.363810,1.364559,1.363062,1.363877,1.364622,1.363856,1.363483,1.364236,1.364231,1.363865,1.364142
378.000000,35.115433,0.967500,-0.335908,-0.536221,-0.714319,-0.862456,-0.849705,-0.749285,-0.630855,-0.472438,-0.059626,-0.097103,-0.113705,-0.075456,0.025891,0.073356,0.112463,0.130864,0.130230,1.362478,1.362079,1.363006,1.362191,1.362934,1.361458,1.362269,1.363044,1.362347,1.361877,1.362536,1.362906,1.362099,1.362591
379.000000,35.114304,0.966698,-0.335342,-0.535606,-0.713815,-0.862014,-0.849339,-0.749134,-0.630959,-0.471572,-0.059745,-0.098356,-0.114726,-0.076179,0.025116,0.072605,0.111309,0.130040,0.129259,1.361254,1.360865,1.361755,1.361009,1.361675,1.360242,1.361014,1.361904,1.361251,1.360757,1.361342,1.361869,1.360997,1.361391
380.000000,35.113903,0.968773,-0.333870,-0.534212,-0.712692,-0.861304,-0.848641,-0.748213,-0.629825,-0.472387,-0.058840,-0.097119,-0.113434,-0.074921,0.026526,0.074321,0.113072,0.131670,0.131002,1.363526,1.362884,1.363833,1.363106,1.363791,1.362354,1.363104,1.364076,1.363456,1.363042,1.363512,1.363906,1.363266,1.363482
381.000000,35.112461,0.971885,-0.335720,-0.536618,-0.715503,-0.864673,-0.851889,-0.750914,-0.632213,-0.475286,-0.059717,-0.096972,-0.113414,-0.075056,0.026874,0.074828,0.113856,0.132335,0.131793,1.368340,1.367625,1.368613,1.367979,1.368699,1.367108,1.367873,1.369035,1.368186,1.367939,1.368364,1.368708,1.368077,1.368345
382.000000,35.112320,0.972105,-0.336751,-0.538157,-0.717662,-0.867028,-0.854244,-0.753263,-0.634645,-0.477462,-0.061085,-0.099290,-0.115580,-0.077016,0.025484,0.073402,0.112350,0.131214,0.130389,1.367101,1.366410,1.367398,1.366846,1.367627,1.365939,1.366805,1.368092,1.367211,1.366931,1.367449,1.367743,1.367123,1.367353
383.000000,35.112270,0.969783,-0.335217,-0.535943,-0.714998,-0.863791,-0.851194,-0.750556,-0.632033,-0.471581,-0.059360,-0.097745,-0.114156,-0.075776,0.026348,0.074386,0.113066,0.131886,0.131018,1.363257,1.362514,1.363520,1.362932,1.363828,1.362076,1.362967,1.364087,1.363370,1.362974,1.363613,1.363834,1.363350,1.363440
384.000000,35.111473,0.965640,-0.335315,-0.535009,-0.713152,-0.861163,-0.848312,-0.747818,-0.629939,-0.471479,-0.059461,-0.096798,-0.113257,-0.075298,0.026214,0.073762,0.112239,0.131004,0.130079,1.358417,1.357709,1.358473,1.357979,1.358805,1.357099,1.357858,1.358841,1.358178,1.357772,1.358495,1.358679,1.358134,1.358369
385.000000,35.111015,0.962566,-0.334463,-0.533512,-0.711259,-0.858493,-0.845634,-0.745222,-0.627997,-0.470044,-0.060124,-0.096876,-0.113135,-0.075348,0.025636,0.072966,0.111206,0.129968,0.129009,1.353860,1.353145,1.353679,1.353195,1.353996,1.352393,1.353054,1.353988,1.353393,1.352949,1.353749,1.353918,1.353126,1.353734
386.000000,35.109928,0.963427,-0.334474,-0.533669,-0.711287,-0.858750,-0.846039,-0.745652,-0.628269,-0.470909,-0.059991,-0.096629,-0.112848,-0.075124,0.025902,0.073480,0.112006,0.130597,0.129630,1.356002,1.355430,1.355938,1.355393,1.356204,1.354594,1.355420,1.356217,1.355603,1.355185,1.356027,1.356084,1.355384,1.355962
387.000000,35.109680,0.966968,-0.335792,-0.535915,-0.713973,-0.862394,-0.849508,-0.749078,-0.631287,-0.476923,-0.060528,-0.097720,-0.113995,-0.076110,0.025547,0.073019,0.111892,0.130578,0.129651,1.361048,1.360529,1.361170,1.360643,1.361304,1.359720,1.360660,1.361381,1.360791,1.360319,1.361062,1.361226,1.360535,1.361074
388.000000,35.108826,0.970006,-0.336795,-0.537938,-0.716905,-0.865631,-0.852866,-0.752297,-0.634205,-0.479982,-0.060982,-0.099745,-0.115937,-0.077758,0.024586,0.072149,0.110876,0.130001,0.129044,1.364162,1.363684,1.364324,1.363685,1.364341,1.362870,1.363725,1.364453,1.363899,1.363236,1.364077,1.364391,1.363602,1.364079
389.000000,35.108433,0.971095,-0.335615,-0.537095,-0.716770,-0.865377,-0.852839,-0.752031,-0.633975,-0.481169,-0.060493,-0.100160,-0.116168,-0.077583,0.024829,0.072813,0.110996,0.130261,0.129485,1.364680,1.364268,1.364825,1.364048,1.364908,1.363436,1.364293,1.365054,1.364416,1.363850,1.364631,1.364949,1.364058,1.364524
390.000000,35.106667,0.970882,-0.335291,-0.536510,-0.715880,-0.864455,-0.851851,-0.751080,-0.632891,-0.477498,-0.060076,-0.098601,-0.114727,-0.076354,0.025833,0.073998,0.112239,0.131099,0.130474,1.365190,1.364793,1.365389,1.364620,1.365571,1.363961,1.364987,1.365742,1.365004,1.364596,1.365247,1.365500,1.364651,1.365103
391.000000,35.104385,0.972620,-0.337072,-0.538668,-0.717985,-0.866985,-0.854138,-0.753277,-0.634850,-0.478603,-0.060635,-0.098595,-0.114969,-0.076662,0.025742,0.073847,0.112263,0.131114,0.130487,1.368191,1.367847,1.368329,1.367719,1.368647,1.366950,1.368025,1.368726,1.367921,1.367548,1.368247,1.368448,1.367692,1.368104
392.000000,35.105721,0.976464,-0.337181,-0.539408,-0.719423,-0.868698,-0.856033,-0.754531,-0.635590,-0.475899,-0.059441,-0.097507,-0.114063,-0.075743,0.026824,0.075416,0.114210,0.132900,0.132474,1.371871,1.371680,1.372052,1.371435,1.372490,1.370757,1.371847,1.372450,1.371694,1.371342,1.372102,1.372238,1.371505,1.371962
393.000000,35.105301,0.975784,-0.338048,-0.540041,-0.720000,-0.869248,-0.856523,-0.754941,-0.636145,-0.473144,-0.059955,-0.097466,-0.114239,-0.076062,0.026614,0.075006,0.114262,0.132838,0.132193,1.370895,1.370775,1.371261,1.370613,1.371673,1.370077,1.371048,1.371565,1.370912,1.370561,1.371277,1.371395,1.370603,1.371070
394.000000,35.104790,0.973130,-0.338373,-0.539927,-0.719545,-0.868315,-0.855429,-0.753998,-0.635962,-0.477140,-0.061031,-0.098555,-0.115341,-0.077028,0.025581,0.073446,0.112126,0.131109,0.130326,1.367080,1.366889,1.367414,1.366857,1.367844,1.366258,1.367088,1.367602,1.366940,1.366702,1.367327,1.367387,1.366643,1.367073
395.000000,35.104256,0.972747,-0.336329,-0.537440,-0.716922,-0.865488,-0.852621,-0.751277,-0.632944,-0.477787,-0.058716,-0.096814,-0.113392,-0.075256,0.026930,0.075336,0.114039,0.132648,0.132063,1.365828,1.365567,1.366135,1.365551,1.366575,1.364882,1.365696,1.366357,1.365643,1.365411,1.366018,1.366053,1.365409,1.365787
396.000000,35.102730,0.968337,-0.334902,-0.535531,-0.714297,-0.862684,-0.849681,-0.749263,-0.631417,-0.478471,-0.059115,-0.098141,-0.114473,-0.076147,0.025835,0.073836,0.112474,0.131178,0.130305,1.360744,1.360495,1.361169,1.360494,1.361641,1.359873,1.360743,1.361491,1.360760,1.360359,1.361036,1.361115,1.360488,1.360790
397.000000,35.102421,0.965871,-0.335132,-0.535943,-0.714238,-0.862957,-0.849600,-0.749677,-0.632547,-0.480249,-0.061266,-0.100966,-0.117059,-0.078389,0.023819,0.071200,0.109299,0.128520,0.127509,1.359447,1.359318,1.360026,1.359215,1.360435,1.358632,1.359490,1.360241,1.359547,1.359090,1.359935,1.359964,1.359445,1.359611
398.000000,35.101765,0.971203,-0.335910,-0.537485,-0.716519,-0.865873,-0.852448,-0.751960,-0.634098,-0.477908,-0.061380,-0.100058,-0.116277,-0.077466,0.024990,0.072898,0.111000,0.130176,0.129489,1.365928,1.365656,1.366474,1.365648,1.366865,1.364980,1.365886,1.366587,1.365955,1.365517,1.366448,1.366470,1.365781,1.366028
399.000000,35.100155,0.974513,-0.337118,-0.539103,-0.718902,-0.867905,-0.854897,-0.753931,-0.635636,-0.475952,-0.061338,-0.099202,-0.115626,-0.076797,0.025775,0.073797,0.112083,0.131368,0.130543,1.368137,1.367902,1.368562,1.367874,1.369025,1.367195,1.367947,1.368731,1.367948,1.367668,1.368497,1.368590,1.367777,1.368161
400.000000,35.100403,0.973367,-0.336279,-0.537730,-0.717655,-0.866437,-0.853742,-0.752650,-0.634307,-0.473355,-0.060174,-0.098189,-0.114691,-0.076197,0.026167,0.074332,0.112956,0.132049,0.131190,1.365765,1.365536,1.366095,1.365502,1.366622,1.364992,1.365633,1.366334,1.365646,1.365375,1.366066,1.366225,1.365512,1.365794
